35.23	510.64
35	519.17
35	525.22
35	531.17
34.64	537.36
34.88	654.5
35.14	663.41
36.3	544.95
37.23	634.82
37	643.28
37.3	649.6
38.5	551.31
40	561.54
40.5	577.75
40.28	625.67
41.5	505.67
41	513
41	519
41	525
41	531
41	537
41.36	570.57
41.33	583.58
41.23	614.73
41	657.4
41	665.08
42.36	542.71
42.25	590.38
42	597.5
42	603.5
41.5	608
43.5	631.78
43	639.83
43	645.83
43.5	651
44.4	552.3
44	669
46.4	563
46.5	622.56
47.23	502.91
47	511.33
47	517.33
47	523.33
47	529.33
47	535.33
47.36	570.43
47	577.33
47	583.33
47.36	615
47.23	658.91
47.5	666.25
48.4	543.6
48.4	591.6
48	599.5
48	605.5
47.5	609.67
49.23	633.36
49	641.83
49	647.83
49.5	652.33
50.4	553.9
52.5	623.67
53.4	497.4
53	505.33
53	511.33
53	517.33
53	523.33
53	529.33
53	535.33
53.4	563.4
53	571.33
53	577.33
53	583.33
53.36	616
52.64	657.29
54.36	540.71
54.3	547.4
54.36	588.71
54	595.67
54	601.67
54	607.67
54	612
55.4	634
55	641.83
55	647.83
55	652.38
56.5	555
58.23	363
58	371.5
58	377.5
58.5	625.67
59.36	354
59.2	385.2
59.23	493.73
59	502.17
59	508.17
59	514.17
59	520.17
59	526.17
59	532.17
58.72	566.11
58.5	574.4
58.5	580.38
59.36	617.71
60	347.33
60.4	540.4
60	548.33
59.33	589
59.5	596.2
59.5	602.4
60	608.83
59.5	613.67
61.13	392.38
61.23	636.55
61	645
61	651
61	656.25
62.5	341.56
62.4	555.65
63.06	400.28
64.2	363.6
64	371.5
64	377.5
63.33	627
64.42	668.46
65.28	354.33
65.25	384.88
65.23	488.55
65	497
65	503
65	509
65	515
65	521
65	527
65	533
66.28	335
66.06	406
66.23	541.91
65.75	549
63.5	619
66.5	660.56
67.39	393.33
67	635.17
67	641.17
67	647.17
67	653.17
68.06	345.11
70.17	328.22
70	364.8
70	372.83
70	378.83
70	412.65
70.14	671.52
71.3	352.3
71.5	360
71.4	400.2
71.4	484
71	492
71	498
71	504
71	510
71	516
71	522
71	528
71	534
72.4	337.3
72.23	385.82
72.4	420.6
69.5	543.5
72.23	660.09
73	639.33
73	645.33
73	651.33
75.23	323.18
75.4	407.4
76.4	346.2
76.4	370.2
76	378
76.4	394.2
76	426.19
76	670.17
