4.74	264.91
4.5	277.94
4.1	287.2
5.9	296.05
7.14	252.59
7.88	305.08
10.25	243.83
10.83	315.58
13.9	265.37
13.5	277.61
13.5	286.61
13.83	323.71
15.21	234.86
16.79	297.36
17.21	308.36
18.88	248.65
19.5	258.83
19.1	332.57
20.93	224.71
22.04	315.19
22.57	267.79
22.5	279.72
23.21	287.64
25.14	236.71
25.14	341.5
26.1	298.5
27.94	216.25
28.1	251.77
27.88	324.88
31.25	311
31.74	267.68
31.5	280.61
32.21	288.93
33.94	230.06
33.75	242
33.94	338.06
32.86	349.68
35.27	300.35
36.94	210.69
36.9	221.3
37.21	254.86
37.25	325.92
40.25	316.17
41.1	272.3
40.5	283.83
40.5	292.83
40.94	353.47
42.74	236.79
43.21	249.36
43.14	342.23
43.5	304.5
45.5	205.5
45.5	214.5
45.5	223.5
45.5	259.5
45.5	331.5
49.25	311.92
48.5	322.94
50.27	266.81
49.5	278.28
49.5	287.28
49.5	296.28
50.44	358.56
52.1	231.03
51.5	243.28
51.5	252.28
52.1	339.03
51.1	351.3
53.83	305.17
54	209.25
54.5	217.94
57.59	317.59
57.5	327.5
58.94	265.13
58.5	277.5
58.5	286.5
58.5	295.5
58.94	363.28
60.94	230.69
60.5	243.17
60.5	252.17
61.1	339.1
60.5	351.17
62.25	304.75
63.5	217.5
66.5	316.5
66.5	325.5
67.5	262.5
67.5	271.5
67.5	280.5
67.5	289.5
66.73	363.88
69.5	226.5
69.5	235.5
69.5	244.5
69.5	253.5
69.5	334.5
69.5	343.5
69.5	352.5
70.5	298.5
70.5	307.5
72.21	372.21
72.5	217.5
75.5	316.5
75.5	325.5
76.9	261.8
76.5	271.61
76.5	280.61
76.5	289.61
76.9	360.8
79.25	224.75
78.5	235.83
78.5	244.83
78.25	253.75
79.25	332.75
78.5	343.83
78.25	352.75
80.25	296.83
79.5	307.94
80.5	370.09
81.5	218
84.5	317.5
85.5	263.5
85.5	272.5
85.5	281.5
87.5	227.5
87.5	236.5
87.5	245.5
87.5	254.5
87.5	326.5
87.5	335.5
87.5	344.5
87.5	353.5
88.5	290.5
88.5	299.5
88.5	308.5
89.5	362.5
89.5	371.5
90.5	218.5
93.5	317.5
94.5	263.5
94.5	272.5
94.5	281.5
96.5	227.5
96.5	236.5
96.5	245.5
96.5	254.5
96.5	326.5
96.5	335.5
96.5	344.5
96.5	353.5
97.5	290.5
97.5	299.5
97.5	308.5
98.5	362.5
98.5	371.5
99.5	218.5
102.5	317.5
103.5	263.5
103.5	272.5
103.5	281.5
106.14	228.59
105.5	238.17
105.5	247.17
105.5	256.17
106.14	327.59
105.5	337.17
105.5	346.17
105.5	355.17
107.25	291.75
106.5	301.83
106.5	310.83
108.14	364.23
107.5	372.94
109.25	218.33
112.5	316.77
112.5	271.44
113.21	282.79
114.56	234.06
114.5	246.5
114.5	255.5
115.75	263
114.56	333.06
114.5	345.5
114.88	354
115.56	295.81
116.5	307.17
116.56	367.14
117.5	91.69
117.5	211.44
118.5	222.17
118.5	104.11
120	77.83
121.25	112.75
120.63	317.1
121.39	373.17
121.7	269.63
121.5	282.06
124.17	69.58
123.56	232.19
123.5	244.61
123.5	253.61
124.75	261
123.5	331.63
123.5	343.61
123.5	352.61
124.56	293.94
125.21	305.5
127.07	119.04
125.56	202.69
126.12	364.54
126.56	92.94
127.04	217.96
129.4	78.4
129.86	60.21
129.95	104.59
129.63	314.83
130.5	372.23
130.77	268.43
130.5	280.72
132.94	193.63
132.88	230.31
132.5	243.06
132.5	252.06
133.7	260.1
132.69	329.56
132.5	342.06
132.5	351.06
132.88	359.63
133.57	292.7
134.21	303.93
134.5	119.03
134.57	210.3
135.94	90.25
136.74	71.85
137.25	130.75
137.74	52.97
139.27	104.19
138.86	312.43
138.85	367.38
139.83	183.83
140.12	220.42
139.63	274.31
140.21	285.93
141.79	199.07
141.57	235.57
141.5	247.5
141.5	256.5
142.5	264.33
141.57	326.07
141.5	337.5
141.5	346.5
142.21	354.64
142.5	373.31
142.93	297.43
143.94	119.38
144.74	82.97
145.21	95.07
145.74	64.09
145.5	73.5
146.1	133.77
146.07	173.86
146.25	210.75
146.74	45.21
146.5	54.5
148.27	105.5
148.21	306.93
148.21	318.5
148.36	360
149.07	187.43
149.07	223.43
148.74	277.03
149.21	289.36
151.27	164.96
151.42	201.5
150.83	238.43
150.5	250.39
150.5	259.39
150.9	266.7
151	328.79
150.5	340.39
150.79	348.5
151	372.54
152.94	120.75
154.17	298.17
153.74	84.32
154.21	96.36
154.94	64.94
153.5	74.17
155.1	136.4
155	154
155.6	173.9
155.6	209.9
155.74	37.62
155.5	50.61
155.5	56.5
157.27	106.81
157.27	306.81
156.75	318.13
157.1	359.7
157.94	188.38
157.94	224.38
157.74	278.85
158.5	290.5
159.74	241.09
159.5	254.06
159.5	263.06
160.5	269.17
159.74	331.09
159.5	344.06
160.75	350.75
160.27	372.96
161.94	121.88
162.94	85.06
162.75	97
162.94	148.06
162.94	166.06
162.94	202.06
163.74	66.74
163.5	76.5
163.9	135.3
164.83	154.83
164.63	176.5
164.63	212.5
164.74	29.85
164.5	42.83
164.5	51.83
164.5	57.5
166.27	108.12
165.74	298.97
165.5	311.94
166.21	320.07
166.1	361.03
167.27	188.19
166.94	225.63
166.74	280.09
166.5	289.5
168.74	242.44
168.5	255.39
168.5	264.39
169.5	270.5
168.74	332.44
168.5	345.39
169.75	352
169.25	373.54
170.94	123.38
171.74	86.97
172.21	99.07
172.74	68.21
172.5	78
172.74	140.21
172.5	153.17
172.5	162.17
172.5	171.17
173.21	179.36
172.74	203.21
173.21	215.36
173.74	22.44
173.5	35.39
173.5	44.39
173.5	53.39
173.5	59
175.27	109.81
174.74	300.68
174.5	313.61
175.21	321.79
175.1	362.77
176.25	189.5
175.94	227.44
175.94	281.44
174.5	290.5
177.74	244.44
177.5	257.39
177.5	266.39
178.5	272.83
177.74	334.44
177.5	347.39
178.75	354.25
177.5	373.94
179.94	125.56
180.74	89.32
181.21	101.5
181.74	70.68
181.5	80.5
181.74	142.68
181.5	155.61
181.5	164.61
181.5	173.61
182.21	181.93
181.74	205.68
182.21	217.93
182.74	16.03
182.5	28.94
182.5	37.94
182.5	46.94
182.5	55.94
182.5	61.5
184.27	112.73
183.94	303.06
183.5	315.39
183.75	324
184.1	365.63
185.25	192.67
184.94	230.5
184.74	284.91
184.5	294.5
186.94	247.44
186.5	259.72
186.5	268.72
186.5	275.25
186.94	337.44
186.5	349.72
186.9	356.9
186.95	374.32
188.94	129.44
189.74	93.38
190.21	105.64
190.94	74.56
189.5	83.5
190.94	146.56
190.5	158.83
190.5	167.83
190.5	176.83
190.75	185.5
190.94	209.56
190.75	221.5
191.74	11.5
191.5	24.39
191.5	33.39
191.5	42.39
191.5	51.39
191.5	60.39
191.5	66
193.27	117.42
192.94	307.69
192.5	319.94
192.75	328.63
194.25	197.58
193.94	235.38
193.74	289.74
193.5	299.5
194.74	369.82
195.74	253.09
195.5	265.94
195.5	274.94
196.5	281.83
195.74	343.09
195.5	355.94
195.5	361.5
197.94	135.19
198.74	99.32
199.21	111.79
200.21	80
198.3	88.1
200.21	152
199.5	162.94
199.5	171.94
199.5	180.94
199.5	189.94
200.21	215
199.5	225.94
201.1	8.3
200.5	19.83
200.5	28.83
200.5	37.83
200.5	46.83
200.5	55.83
200.5	64.83
199.25	70.5
202.27	124.42
201.94	314.56
201.5	326.72
201.75	335.5
203.25	199.58
203.75	209.5
203.25	235.58
202.88	246.5
202.74	296.79
202.5	306.5
203.5	373
204.5	256.5
204.5	265.5
204.5	274.5
204.5	283.5
204.5	346.5
204.5	355.5
204.5	364.5
206.5	139.5
207.5	103.5
207.5	112.5
208.5	85.5
208.5	94.5
208.5	148.5
208.5	157.5
208.5	166.5
208.5	175.5
208.5	184.5
208.5	220.5
209.5	4.5
209.5	13.5
209.5	22.5
209.5	31.5
209.5	40.5
209.5	49.5
209.5	58.5
209.5	67.5
209.5	76.5
210.5	121.5
210.5	130.5
210.5	319.5
210.5	328.5
210.5	337.5
211.5	193.5
211.5	202.5
211.5	211.5
211.5	229.5
211.5	238.5
211.5	247.5
211.5	292.5
211.5	301.5
211.5	310.5
212.5	373
213.5	256.5
213.5	265.5
213.5	274.5
213.5	283.5
213.5	346.5
213.5	355.5
213.5	364.5
215.5	139.5
216.5	103.5
216.5	112.5
217.9	84.8
217.5	94.61
217.9	147.8
217.5	157.61
217.5	166.61
217.5	175.61
217.5	184.61
217.9	219.8
218.5	4.72
218.5	13.72
218.5	22.72
218.5	31.72
218.5	40.72
218.5	49.72
218.5	58.72
218.5	67.72
218.13	76.63
220.25	119.75
219.5	130.83
220.25	317.75
219.5	328.83
219.5	337.83
221.25	191.83
220.5	202.94
220.38	211.88
221.25	227.83
220.5	238.94
220.5	247.94
221.27	290.35
220.5	301.94
219.5	310.67
222.21	370.5
223.14	255.59
222.5	266.17
222.5	275.17
222.1	283.9
223.25	345
222.5	356.17
221.25	364.75
225.5	137.27
226.25	102.75
227.27	84.35
225.5	95.67
227.14	148.41
226.5	158.94
226.5	167.94
226.5	176.94
227.5	6.06
227.5	15.06
227.5	24.06
227.5	33.06
227.5	42.06
227.5	51.06
227.5	60.06
227.5	69.06
226.3	77.7
229.25	112.17
228.5	123.28
229.1	317.83
228.5	330.28
230.25	184.42
229.5	195.5
229.5	204.5
229.5	213.5
229.5	222.5
229.5	231.5
229.5	240.5
229.94	290.69
229.5	303.5
228.5	312.17
230.74	370.71
232.14	248.41
231.5	258.94
231.5	267.94
231.5	276.94
232.25	337.83
231.5	348.94
231.5	357.94
234.21	130.36
235.74	84.68
235.5	97.83
236.14	141.32
235.5	151.83
235.5	160.83
235.5	169.83
236.5	8.17
236.5	17.17
236.5	26.17
236.5	35.17
236.5	44.17
236.5	53.17
236.5	62.17
236.5	71.17
238.14	105.95
237.5	116.39
238.1	319.97
239.25	177.58
238.5	188.61
238.5	197.61
238.5	206.61
238.5	215.61
238.5	224.61
238.5	233.61
238.94	283.81
238.5	296.61
238.5	305.61
237.5	314.17
239.65	368.31
241.14	241.68
240.5	252.17
240.5	261.17
240.5	270.17
241.25	331.08
240.5	342.17
240.5	351.17
243.21	123.57
245.21	79.14
244.5	91.17
245.14	134.68
244.5	145.17
244.5	154.17
244.5	163.17
245.5	10.39
245.5	19.39
245.5	28.39
245.5	37.39
245.5	46.39
